,title,originallink,link,description,pubDate
0,"소녀시대→<b>에스파</b> 총출동, &apos;SMTOWN LIVE&apos; D-2 기대 포인트",https://www.xportsnews.com/article/1619027,https://n.news.naver.com/mnews/article/311/0001489841?sid=106,"약 5년 만에 국내에서 펼쳐지는 &apos;SMTOWN LIVE&apos; 수원 콘서트에는 강타, 보아, 동방신기, 슈퍼주니어, 소녀시대, 태연, 효연, 샤이니 키, 민호, 엑소 수호, 시우민, 첸, 디오, 카이, 레드벨벳, NCT, <b>에스파</b>, 갓더비트(Got... ","Thu, 18 Aug 2022 10:14:00 +0900"
1,"장흥군 청소년동아리연합회, 청소년수련관서 물축제 공연",http://www.thekpm.com/news/articleView.html?idxno=132484,http://www.thekpm.com/news/articleView.html?idxno=132484,동아리 &apos;어필&apos;과 &apos;유메&apos;는 총 15명의 청소년이 참여하여 <b>에스파</b>의 &apos;girls&apos;와 블랙핑크의 &apos;love sick girl&apos; 등 걸그룹 댄스 총 9곡을 통해 행사장 분위기를 후끈 달아오르게 만들었다. 2022년 장흥군청소년수련관 소속 동아리는... ,"Thu, 18 Aug 2022 10:00:00 +0900"
2,"KB국민은행, &apos;광야로 걸어가&apos; 웹드라마 1천만 조회 수 돌파",https://www.job-post.co.kr/news/articleView.html?idxno=59372,https://www.job-post.co.kr/news/articleView.html?idxno=59372,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... 그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa&apos; 세계관을 토대로 KB국민은행만의 세계관으로 확장해... ,"Thu, 18 Aug 2022 09:28:00 +0900"
3,"더보이즈, 써클차트 8월 17일 리테일 앨범차트 1위, 있지·방탄소년단·더보이...",http://www.topstarnews.net/news/articleView.html?idxno=14722352,http://www.topstarnews.net/news/articleView.html?idxno=14722352,"5위는 4,379장이 판매된 <b>에스파</b>의 &apos;Girls - The 2nd Mini Album&apos;이 차지했다. 이어 6위 온앤오프의 &apos;SPECIAL ALBUM [Storage of ONF]&apos;(2,196장), 7위 뉴진스의 &apos;1st EP `New Jeans`&apos;(1,304장), 8위... ","Thu, 18 Aug 2022 09:16:00 +0900"
4,[생일서포트 스타서베이] 17일 득표량 순위는 김기태·박서함·유채훈·방탄소...,http://www.topstarnews.net/news/articleView.html?idxno=14722348,http://www.topstarnews.net/news/articleView.html?idxno=14722348,"은상·<b>에스파</b> 닝닝 등이 추격중이다. TOP 10 순위는 1위 김기태(7,044,810표, 47.4%), 2위 박서함(4,402,800표... 3%), 10위 <b>에스파</b> 닝닝(33,510표, 0.2%) 등과 같다. 이어 11위 아이즈원 조유리(30,060표), 12위 김호중(28... ","Thu, 18 Aug 2022 09:10:00 +0900"
5,"[마켓PRO] Today&apos;s Pick : 영원무역홀딩스, LG, 일진머티리얼즈",https://www.hankyung.com/finance/article/202208180600i,https://n.news.naver.com/mnews/article/015/0004738152?sid=101,"-최근 컴백한 <b>에스파</b>의 월드투어 가능성은 낮지만, 일본 활동 활성화를 반영해 연결 기준 매출액을 기존 대비 5% 하향 조정. 대신 글로벌 팬덤 성장과 자회사 사업구조 개선을 감안해 영업이익률을 0.1%포인트 상향.... ","Thu, 18 Aug 2022 08:25:00 +0900"
6,하반기 엔터주 시간 오나…&quot;JYP·SM 긍정적&quot;,http://www.sentv.co.kr/news/view/627874,http://www.sentv.co.kr/news/view/627874,"올해 연간으로 1,000억원 가까운 수준의 영업이익 낼 것 같고…&quot;에스엠은 하반기 사상 최대 실적이 기대된다는 평가입니다.소속가수 ‘NCT’와 ‘<b>에스파</b>’의 컴백, 오프라인 공연 등에 힘입어 MD 매출 확대 등 영업이익... ","Thu, 18 Aug 2022 07:56:00 +0900"
7,"[팬데믹이 바꾼 가요계②] 커지는 가요계 온라인 시장, 더 커지는 빈부격차",https://www.dailian.co.kr/news/view/1143349/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002631142?sid=106,"코로나19 확산세가 본격화됐던 2020년만 해도 엔하이픈, 트레저, 크래비티, 비오브유, 2Z, 다크비, MCND, 마이스트, 티오원, 엘라스트, 고스트나인, BDC, 위아이, 드리핀, 피원하모니, <b>에스파</b>, 위클리, 시그니처, 우아!... ","Thu, 18 Aug 2022 06:28:00 +0900"
8,"[종합] 아이유 한정판 LP, 100배 가격에 거래…원곡 삼킨 리메이크곡 BEST 10...",https://tenasia.hankyung.com/tv/article/2022081703414,https://n.news.naver.com/mnews/article/312/0000564455?sid=106,이날 ‘원곡을 삼킨 리메이크곡’ 1위의 주인공은 <b>에스파</b>가 차지했다. <b>에스파</b>는 독보적 음악 세계로 데뷔 후 전 세계 음악 팬들을 사로잡았다. <b>에스파</b>는 상상 밖의 리메이크로 ‘초대박’을 쳤다고 해 궁금증을... ,"Thu, 18 Aug 2022 06:02:00 +0900"
9,"8월 걸그룹 브랜드평판, 블랙핑크, 소녀시대, 트와이스, 아이브 순",http://www.siminsori.com/news/articleView.html?idxno=232164,http://www.siminsori.com/news/articleView.html?idxno=232164,"2022년 8월 걸그룹 브랜드평판 30위 순위는 블랙핑크, 소녀시대, 트와이스, 아이브, 레드벨벳, (여자)아이들, <b>에스파</b>, 오마이걸, 프로미스나인, 우주소녀, 에이핑크, 뉴진스, 마마무, 르세라핌, 스테이씨, 이달의 소녀... ","Wed, 17 Aug 2022 23:34:00 +0900"
10,"KB국민은행, &apos;광야로 걸어가(KWANGYA)&apos; 웹드라마 1000만 조회수 돌파",https://www.gukjenews.com/news/articleView.html?idxno=2531086,https://www.gukjenews.com/news/articleView.html?idxno=2531086,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... 그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa&apos; 세계관을 토대로 KB국민은행만의 세계관으로 확장해... ,"Wed, 17 Aug 2022 22:28:00 +0900"
11,"KB국민은행, &apos;광야로 걸어가&apos; 웹드라마 1천만뷰 돌파",http://www.whitepaper.co.kr/news/articleView.html?idxno=218960,http://www.whitepaper.co.kr/news/articleView.html?idxno=218960,그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa&apos; 세계관을 토대로 KB국민은행만의 세계관으로 확장해 기획됐다. <b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된... ,"Wed, 17 Aug 2022 19:58:00 +0900"
12,"KB국민은행, ‘광야로 걸어가’ 웹드라마 1000만 조회수 돌파",http://www.insnews.co.kr/design_php/news_view.php?num=70876&firstsec=1&secondsec=17,http://www.insnews.co.kr/design_php/news_view.php?num=70876&firstsec=1&secondsec=17,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 ‘광야로... 그룹 <b>에스파</b>(aespa)의 SMCU(SM Culture Universe) : aespa 세계관을 토대로 KB국민은행만의 세계관으로 확장해... ,"Wed, 17 Aug 2022 18:14:00 +0900"
13,날개단 &apos;엔터 빅4&apos; 하반기 고공행진 예약,https://www.sedaily.com/NewsView/269U1ZMXEV,https://n.news.naver.com/mnews/article/011/0004088612?sid=103,걸그룹 최다 앨범 판매 기록을 세운 <b>에스파</b>도 일본 아레나 쇼케이스를 갖는다. 다만 매년 SM 영업이익의 상당 부분을 가져가고 있는 이수만 프로듀서의 개인 회사 라이크기획과 얼라인파트너스자산운용의 갈등은... ,"Wed, 17 Aug 2022 17:53:00 +0900"
14,"롯데면세점, <b>에스파</b>-2PM 이준호 모델로 발탁…글로벌 마케팅 확대",http://www.kdfnews.com/news/articleView.html?idxno=95688,http://www.kdfnews.com/news/articleView.html?idxno=95688,걸그룹 <b>에스파</b> 롯데면세점(대표이사 이갑)이 해외여행 재개에 따라 외국인 관광객을 유치하고 글로벌 마케팅을 본격적으로 확대하기 위해 그룹 2PM 이준호와 걸그룹 <b>에스파</b>를 새 모델로 발탁했다. 롯데면세점은 지난... ,"Wed, 17 Aug 2022 17:48:00 +0900"
15,"[뮤직Y] 소녀시대, 5년 만에 털어놓은 &apos;10주년 눈물&apos; 의미",https://ent.sbs.co.kr/news/article.do?article_id=E10010256094&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/416/0000286599?sid=106,"뉴진스와 ITZY, <b>에스파</b>, (여자)아이들 등 독창적인 퍼포먼스와 장르의 파격성을 추구하는 4세대 아이돌의 음악을 익숙해진 상황에서 소녀시대의 음악은 다소 아쉬움을 남기는 것도 사실이다. 그럼에도 소녀시대의... ","Wed, 17 Aug 2022 17:44:00 +0900"
16,"유진證 &quot;에스엠, 하반기 <b>에스파</b>·NCT 완전체 활동 실적견인&quot; ",https://www.straightnews.co.kr/news/articleView.html?idxno=215504,https://www.straightnews.co.kr/news/articleView.html?idxno=215504,"이현지 유진투자증권 연구원은 &quot;상반기는 NCT Dream 이 실적을 견인했다면 하반기는 <b>에스파</b>를 시작으로 NCT 127 신보발매 및 월드투어, NCT 완전체 활동이 반영되며 실적을 견인할 것&quot;으로 전망했다. 이 연구원은... ","Wed, 17 Aug 2022 17:42:00 +0900"
17,"롯데면세점, 이준호·<b>에스파</b> 모델 발탁…글로벌 마케팅",http://www.shinailbo.co.kr/news/articleView.html?idxno=1588153,http://www.shinailbo.co.kr/news/articleView.html?idxno=1588153,롯데면세점이 가수 겸 배우 이준호와 걸그룹 <b>에스파</b>(aespa)를 새 모델로 발탁하고 외국인 관광객을 유치하고 글로벌 마케팅을 확대한다고 17일 밝혔다. 롯데면세점은 앞서 지난 10일 롯데면세점 공식 SNS를 통해 <b>에스파</b>의... ,"Wed, 17 Aug 2022 17:40:00 +0900"
18,[비즈&amp;] LG전자-KT 손잡고 서비스 로봇 사업 확대 外,http://www.yonhapnewstv.co.kr/MYH20220817014900038/?input=1825m,https://n.news.naver.com/mnews/article/422/0000556242?sid=101,▶ 롯데면세점 &quot;외국인 유치&quot;…이준호·<b>에스파</b> 모델로 롯데면세점이 외국인 관광객 유치와 글로벌 마케팅 재가동에 나섭니다. 롯데 측은 이을 위해 가수 겸 배우 이준호와 걸그룹 <b>에스파</b>를 새 모델로 기용하는 한편... ,"Wed, 17 Aug 2022 17:35:00 +0900"
19,"KB국민은행 ‘광야로 걸어가’ 웹드라마 1,000만 조회수 돌파…&quot;7개 영상으로...",http://www.thebigdata.co.kr/view.php?ud=20220817160124507462abca1943_23,http://www.thebigdata.co.kr/view.php?ud=20220817160124507462abca1943_23,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된... 그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa’ 세계관을 토대로 KB국민은행만의 세계관으로 확장해... ,"Wed, 17 Aug 2022 17:32:00 +0900"
20,"KB국민은행, &apos;광야로 걸어가&apos; 1000만 조회수 돌파",http://www.weeklytoday.com/news/articleView.html?idxno=515737,http://www.weeklytoday.com/news/articleView.html?idxno=515737,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된... KB국민은행의 첫 웹드라마 &apos;광야로 걸어가(KANGYA)&apos;는 걸그룹 <b>에스파</b>의 &apos;SMCU(SM Culture Universe): aespa&apos; 세계관을... ,"Wed, 17 Aug 2022 17:28:00 +0900"
21,"롯데免, 이준호·<b>에스파</b> 모델 공개하며 글로벌 마케팅 재가동",http://www.thefirstmedia.net/news/articleView.html?idxno=100209,http://www.thefirstmedia.net/news/articleView.html?idxno=100209,▲롯데면세점이 한류스타 이준호와 <b>에스파</b>를 새로운 모델로 공개하며 글로벌 마케팅에 나선다. 사진은 롯데면세점 모델로 선정된 걸그룹 <b>에스파</b>.  롯데면세점(대표이사 이갑)이 해외여행 재개에 따라 외국인... ,"Wed, 17 Aug 2022 17:24:00 +0900"
22,"KB국민은행 &apos;광야로 걸어가(KWANGYA)&apos; 웹드라마 1,000만 조회수 돌파",http://www.koreaittimes.com/news/articleView.html?idxno=115256,http://www.koreaittimes.com/news/articleView.html?idxno=115256,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편4회 및 번외편까지 총7개의 영상으로 구성된&apos;광야로... 그룹 <b>에스파</b>(aespa)의SMCU(SM Culture Universe): aespa&apos;세계관을 토대로KB국민은행만의 세계관으로 확장해... ,"Wed, 17 Aug 2022 17:24:00 +0900"
23,"KB국민은행, &apos;광야로 걸어가&apos; 웹드라마 조회수 1000만 돌파",https://www.etoday.co.kr/news/view/2164471,https://www.etoday.co.kr/news/view/2164471,"<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 광야로... 국민은행의 첫 웹드라마 광야로 걸어가는 디지털과 혁신, 메타버스 세계관을 보유한 신개념 그룹 <b>에스파</b>의... ","Wed, 17 Aug 2022 17:22:00 +0900"
24,<b>에스파</b>의 힘? KB국민은행 웹드라마 &apos;광야로 걸어가&apos; 한달만에 1000만 조회수 ...,https://www.foodneconomy.com/news/articleView.html?idxno=339293,https://www.foodneconomy.com/news/articleView.html?idxno=339293,<b>에스파</b> 덕분일까. 국내 외 MZ세대의 폭발적인 반응으로 이어졌다. KB국민은행(은행장 이재근)은 지난 7월... <b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... ,"Wed, 17 Aug 2022 17:16:00 +0900"
25,"KB국민은행, 웹드라마 &apos;광야로 걸어가&apos; 1,000만 조회수 돌파",http://www.techholic.co.kr/news/articleView.html?idxno=204887,http://www.techholic.co.kr/news/articleView.html?idxno=204887,그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa&apos; 세계관을 토대로 KB국민은행만의 세계관으로 확장해 기획되었다. <b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된... ,"Wed, 17 Aug 2022 17:16:00 +0900"
26,[은행가소식] 국민은행 웹드라마 &apos;광야로 걸어가&apos; 1000만 조회수 돌파,https://www.asiatime.co.kr/article/20220817500355,https://www.asiatime.co.kr/article/20220817500355,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로 걸어가(KWANGYA)&apos;는 최고 190만 조회수를 기록하는 등 전편 모두 조회수 150만건을 돌파하며 폭발적인 흥행을... ,"Wed, 17 Aug 2022 17:14:00 +0900"
27,국민은행 &apos;광야로 걸어가&apos; 조회수 1000만 돌파,http://www.goodkyung.com/news/articleView.html?idxno=184972,http://www.goodkyung.com/news/articleView.html?idxno=184972,"<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회, 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... 광야로 걸어가는 <b>에스파</b>의 소속 기획사 SM엔터테인먼트가 구성한 &apos;SMCU(SM Culture Universe): aespa&apos;의 세계관을 차용해... ","Wed, 17 Aug 2022 17:12:00 +0900"
28,"8,9월 개봉하는 예술 영화 3편",https://www.wkorea.com/2022/08/17/8%ec%9b%94-%ea%b0%9c%eb%b4%89%ed%95%98%eb%8a%94-%ec%98%88%ec%88%a0-%ec%98%81%ed%99%94-3%ed%8e%b8/?utm_source=naver&utm_medium=partnership,https://www.wkorea.com/2022/08/17/8%ec%9b%94-%ea%b0%9c%eb%b4%89%ed%95%98%eb%8a%94-%ec%98%88%ec%88%a0-%ec%98%81%ed%99%94-3%ed%8e%b8/?utm_source=naver&utm_medium=partnership,"뱅크시 감독 l 엘리오 <b>에스파</b>나 출연 l 뱅크시, 벤 아인, 스티브 라자리데스, 존 네이션, 펠릭스 개봉 l 8월11일 기발한 상상력으로 상식을 무너뜨리는 작품 활동을 펼치며 전세계의 주목과 사랑을 받는 뱅크시는 얼굴없는... ","Wed, 17 Aug 2022 17:08:00 +0900"
29,KB국민은행 &apos;광야로 걸어가&apos; 웹드라마 1000만 조회수 돌파,http://www.newsway.co.kr/news/view?tp=1&ud=2022081716560210306,http://www.newsway.co.kr/news/view?tp=1&ud=2022081716560210306,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... 그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa 세계관을 토대로 KB국민은행만의 세계관으로 확장해... ,"Wed, 17 Aug 2022 17:02:00 +0900"
30,"KB국민은행, &apos;광야로 걸어가&apos; 웹드라마 조회수 1000만 돌파",http://moneys.mt.co.kr/news/mwView.php?no=2022081716564971051,https://n.news.naver.com/mnews/article/417/0000843664?sid=101,"<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 광야로... 국민은행의 첫 웹드라마 광야로 걸어가는 디지털과 혁신, 메타버스 세계관을 보유한 신개념 그룹 <b>에스파</b>의... ","Wed, 17 Aug 2022 16:57:00 +0900"
31,"KB국민은행, 웹드라마 &apos;광야로 걸어가&apos; 1000만 조회수 돌파",http://www.rpm9.com/news/article.html?id=20220817090013,http://www.rpm9.com/news/article.html?id=20220817090013,그룹 <b>에스파</b> 출연…국내·외 MZ세대 반응 &apos;후끈&apos; 독특한 세계관 담은 신선한 스토리 인기↑ KB국민은행은... 그룹 <b>에스파</b>(aespa)가 직접 출연한 티저 영상을 시작으로 본편 4회와 번외편까지 총 7개의 영상으로 구성된... ,"Wed, 17 Aug 2022 16:56:00 +0900"
32,"KB국민은행, 웹드라마로 K콘텐츠 합류",https://www.econovill.com/news/articleView.html?idxno=586164,https://www.econovill.com/news/articleView.html?idxno=586164,"<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... KB국민은행의 첫 웹드라마 &apos;광야로 걸어가&apos;는 &apos;디지털, 혁신, 메타버스&apos; 세계관을 보유한 신개념 그룹 <b>에스파</b>... ","Wed, 17 Aug 2022 16:54:00 +0900"
33,"KB국민은행, &apos;광야로 걸어가&apos; 웹드라마 1000만 조회수 돌파",https://www.fetv.co.kr/news/article.html?no=122430,https://www.fetv.co.kr/news/article.html?no=122430,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된... 그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa’ 세계관을 토대로 국민은행만의 세계관으로 확장해 기획됐다.... ,"Wed, 17 Aug 2022 16:50:00 +0900"
34,KB국민은행 &apos;광야로 걸어가&apos; 웹드라마 흥행 돌풍…조회수 1천만 돌파,http://www.startuptoday.co.kr/news/articleView.html?idxno=108300,http://www.startuptoday.co.kr/news/articleView.html?idxno=108300,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... 그룹 <b>에스파</b>의 SMCU(SM Culture Universe): aespa&apos; 세계관을 토대로 KB국민은행만의 세계관으로 확장해 기획됐다.... ,"Wed, 17 Aug 2022 16:46:00 +0900"
35,KB국민은행 웹드라마 &apos;광야로 걸어가&apos; 한달만에 1000만 조회수,http://news.mt.co.kr/mtview.php?no=2022081716115486183,https://n.news.naver.com/mnews/article/008/0004784114?sid=101,"<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... &apos;디지털, 혁신, 메타버스&apos;세계관을 보유한 신개념 그룹 <b>에스파</b>의 SMCU(SM Culture Universe): aespa&apos; 세계관을... ","Wed, 17 Aug 2022 16:43:00 +0900"
36,"[금융 이모저모]미래에셋자산운용, TIGER ETF 순자산 30조 돌파…고품질 ETF ...",http://www.greened.kr/news/articleView.html?idxno=297247,http://www.greened.kr/news/articleView.html?idxno=297247,신개념 그룹 <b>에스파</b>의 세계관과 KB국민은행 세계관을 접목한 드라마로 국내외 반응이 뜨겁습니다. 최근... 밝혔다.<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된... ,"Wed, 17 Aug 2022 16:37:00 +0900"
37,"KB국민은행, &apos;광야로 걸어가&apos; 웹드라마 1000만 조회수 돌파",http://www.newscape.co.kr/news/articleView.html?idxno=87802,http://www.newscape.co.kr/news/articleView.html?idxno=87802,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... 그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa&apos; 세계관을 토대로 KB국민은행만의 세계관으로 확장해... ,"Wed, 17 Aug 2022 16:34:00 +0900"
38,KB국민은행 &apos;광야로 걸어가&apos; 1000만 조회수 돌파,http://www.choicenews.co.kr/news/articleView.html?idxno=104115,http://www.choicenews.co.kr/news/articleView.html?idxno=104115,"국민은행에 따르면 첫 웹드라마 &apos;광야로 걸어가(KANGYA)&apos;는 &apos;디지털, 혁신, 메타버스&apos;세계관을 보유한 신개념 그룹 <b>에스파</b>(aespa)의 SMCU(SM Culture Universe): aespa&apos; 세계관을 토대로 국민은행만의 세계관으로 확장해... ","Wed, 17 Aug 2022 16:34:00 +0900"
39,국민은행 &apos;광야로 걸어가&apos; 웹드라마 조회수 1000만 돌파,https://www.dailian.co.kr/news/view/1143575/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002631039?sid=101,"<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 광야로... 국민은행의 첫 웹드라마 광야로 걸어가는 디지털과 혁신, 메타버스 세계관을 보유한 신개념 그룹 <b>에스파</b>의... ","Wed, 17 Aug 2022 16:22:00 +0900"
40,"KB국민은행, 웹드라마 &apos;광야로 걸어가&apos; 1000만 조회수 돌파",http://www.wolyo.co.kr/news/articleView.html?idxno=210026,http://www.wolyo.co.kr/news/articleView.html?idxno=210026,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 광야로... 광야로 걸어가는 ▲디지털 ▲혁신 ▲메타버스 세계관을 보유한 신개념 그룹 <b>에스파</b>(aespa)의 SMCU(SM Culture... ,"Wed, 17 Aug 2022 16:10:00 +0900"
41,"은행이 만든 <b>에스파</b> 웹드라마, &apos;천만 뷰&apos; 기록",https://news.mtn.co.kr/news-detail/2022081715464125064,https://news.mtn.co.kr/news-detail/2022081715464125064,밝혔다.<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 이... 국민은행 측은  기획 배경에 대해 &quot;&quot;&apos;디지털·혁신·메타버스&apos; 세계관을 보유한 신개념 그룹 <b>에스파</b>의... ,"Wed, 17 Aug 2022 15:56:00 +0900"
42,KB국민은행 &apos;광야로 걸어가&apos; 조회수 1000만 돌파,https://www.asiatoday.co.kr/view.php?key=20220817010010240,https://www.asiatoday.co.kr/view.php?key=20220817010010240,웹드라마는 국민은행의 모델인 걸그룹 <b>에스파</b>(aespa)의 세계관을 차용해 &apos;KB광야점&apos;이라는 가상 세계를 소개한다. 은행을 이용하는 고객들의 데이터로 만들어진 아바타 &apos;ke(케이)&apos;가 &apos;KB광야점&apos;에 살고 있다는 콘셉트다.... ,"Wed, 17 Aug 2022 15:54:00 +0900"
43,"KB국민은행 &apos;광야로 걸어가&apos; 웹드라마, 1000만 조회수 돌파",http://www.meconomynews.com/news/articleView.html?idxno=69726,http://www.meconomynews.com/news/articleView.html?idxno=69726,<b>에스파</b>가 직접 출연한 티저부터 본편 4회와 번외편까지 총 7개의 영상으로 구성된 &apos;광야로 걸어가(KWANGYA)... &apos;광야로 걸어가(KANGYA)&apos;는 디지털·혁신·메타버스 세계관을 보유한 <b>에스파</b>의 &apos;SMCU(SM Culture Universe): aespa... ,"Wed, 17 Aug 2022 15:54:00 +0900"
44,"KB국민은행 &apos;광야로 걸어가(KWANGYA)&apos; 웹드라마 1,000만 조회수 돌파",http://www.nextdaily.co.kr/news/articleView.html?idxno=208811,http://www.nextdaily.co.kr/news/articleView.html?idxno=208811,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... 그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa&apos; 세계관을 토대로 KB국민은행만의 세계관으로 확장해... ,"Wed, 17 Aug 2022 15:52:00 +0900"
45,"KB국민은행, &apos;광야로 걸어가(KWANGYA)&apos; 웹드라마 1000만 조회수 돌파",http://www.thefirstmedia.net/news/articleView.html?idxno=100190,http://www.thefirstmedia.net/news/articleView.html?idxno=100190,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... 그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa&apos; 세계관을 토대로 KB국민은행만의 세계관으로 확장해... ,"Wed, 17 Aug 2022 15:38:00 +0900"
46,"롯데면세점, <b>에스파</b>·이준호 모델 발탁…&quot;글로벌 마케팅 재시동&quot;",http://www.newsway.co.kr/news/view?tp=1&ud=2022081715324578343,http://www.newsway.co.kr/news/view?tp=1&ud=2022081715324578343,"걸그룹 <b>에스파</b>를 새 모델로 발탁했다고 17일 밝혔다. 롯데면세점은 관광과 엔터테인먼트를 결합한... 먼저 지난 10일 롯데면세점 공식 SNS를 통해 <b>에스파</b>의 모델 발탁을 알리는 &apos;Guess Who?&apos; 영상을 공개했으며, 오늘... ","Wed, 17 Aug 2022 15:38:00 +0900"
47,"KB국민은행, ‘광야로 걸어가(KWANGYA)’ 조회수 1000만 돌파",http://www.shinailbo.co.kr/news/articleView.html?idxno=1588053,http://www.shinailbo.co.kr/news/articleView.html?idxno=1588053,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 ‘광야로... 그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa’ 세계관을 토대로 KB국민은행만의 세계관으로 확장해... ,"Wed, 17 Aug 2022 15:36:00 +0900"
48,"임영웅, 광고주가 사랑하는 트로트 스타 1위",https://www.ekn.kr/web/view.php?key=20220817001533511,https://www.ekn.kr/web/view.php?key=20220817001533511,"2022년 8월 광고모델 브랜드평판 30위 순위는 방탄소년단, 아이유, 임영웅, 유재석, 손흥민, 공유, 손석구, 블랙핑크, 김연아, 김종국, 이찬원, 강다니엘, 차은우, 세븐틴, 이정재, 소녀시대, 정우성, 아이브, <b>에스파</b>... ","Wed, 17 Aug 2022 15:36:00 +0900"
49,KB국민은행 &apos;광야로 걸어가(KWANGYA)&apos; 웹드라마 1000만 조회수 돌파,http://www.wsobi.com/news/articleView.html?idxno=171711,http://www.wsobi.com/news/articleView.html?idxno=171711,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... 그룹 <b>에스파</b>(aespa)의 SMCU(SM Culture Universe) 세계관을 토대로 KB국민은행의 세계관으로 확장해 기획되었다.... ,"Wed, 17 Aug 2022 15:36:00 +0900"
50,"KB국민은행, &apos;광야로 걸어가&apos; 웹드라마 1,000만 조회수 돌파",http://www.finomy.com/news/articleView.html?idxno=116105,http://www.finomy.com/news/articleView.html?idxno=116105,<b>에스파</b>가 직접 출연한 티저 영상을 시작으로 본편 4회 및 번외편까지 총 7개의 영상으로 구성된 &apos;광야로... 그룹 <b>에스파</b>(aespa) 의 SMCU(SM Culture Universe): aespa&apos; 세계관을 토대로 KB국민은행만의 세계관으로 확장해... ,"Wed, 17 Aug 2022 15:34:00 +0900"
